id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
1142037014734233600,PratamaUnggah,RT @abcaustralia_id: Sejumlah agen perjalanan di Indonesia tawarkan paket perjalanan ke Amerika Serikat sekaligus untuk divaksinasi sesuaiâ€¦,2021-06-22 23:58:44,2021-06-22 23:59:57,,13,333
435542908,tyrahhismaiL,Konon nak drivekan mak abah pi vaksin tapi abah yg bawak hm cam tak fx je lol,2021-06-22 23:58:43,2021-06-22 23:59:57,,507,307
753190415222775808,jmnielovs,yaallahhhh abis vaksin lemah banget astaga berasa dosa2 mau keangkatðŸ˜­ðŸ˜­,2021-06-22 23:58:42,2021-06-22 23:59:57,,409,623
"1064405830714372096,GazaVanLie7,""RT @SilumanRi: Ini sudah kesekian kali kami peringatkan sol vaksin covidiot,logika sederhana kenapa setelah divaksin tdk ada jaminan terjanâ€¦"",2021-06-22 23:58:41,2021-06-22 23:59:57,,3334,4613"
"1011233890621509633,_amod_,""@agakbete Yep kurang lebih gitu, soalnya pas dulu vaksin dibilang kalo pernah covid nunggu 3 bulan setelah sembuh."",2021-06-22 23:58:41,2021-06-22 23:59:57,1128153366113148929,746,801"
1348665990767276034,Manqal24,RT @amofficialmy: KJ salahkan SELangkah pasal sistem bodoh dia. SELangkah nafi siap nak saman lagi. Semalam KJ salahkan Kesatuan Eropah (EUâ€¦,2021-06-22 23:58:40,2021-06-22 23:59:57,,13,77
"1245545077885120512,derielseptiann,""RT @helmihelmi: INFO VAKSIN JOGJA."
"Sharing is caring ðŸ™ðŸ» https://t.co/ErTzrxLQxu"",2021-06-22 23:58:33,2021-06-22 23:59:57,,12,32"
209901265,TANPAANDA,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:58:24,2021-06-22 23:59:57,,325,568
526062986,IR_Fazrain,RT @aamalinasaid: Ayah buat ucapan AJL lepas dapat vaksinðŸ˜‚ https://t.co/SlFRfbdy1A,2021-06-22 23:58:20,2021-06-22 23:59:57,,410,580
1067955300538318854,onomsalam2pas,RT @SilumanRi: Bahaya nya vaksin china yg merupakan sarana atau alat atau senjata biologis untuk menghabisi pribumi,2021-06-22 23:58:19,2021-06-22 23:59:57,,1042,431
"36218960,Syaiffrie,""Vaksin banyak, red tape lagi banyak. So faham-faham je lah"",2021-06-22 23:58:07,2021-06-22 23:59:57,,618,1583"
588187782,yusrindassi,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:58:06,2021-06-22 23:59:57,,144,448
"1171971149825105920,anasrullah1980,""RT @Rizmaya__: Majelis Ulama Indonesia: Vaksin AstraZeneca Mengandung Enzim Babi """"Pilihan Tergantung Umat"""" "

Ribet banget seh yaâ€¦
"Simpel saâ€¦"",2021-06-22 23:58:04,2021-06-22 23:59:57,,236,1264"
"894729877387059201,uaahae,""gw mau vaksin susah, kehalang domisili sama ktp. ya allah. HHHH capek."",2021-06-22 23:57:53,2021-06-22 23:59:57,894729877387059201,646,919"
1401764352496062468,snowyhyuck,pagi dari aku yg bingung mau vaksin apa engga ðŸ™‚,2021-06-22 23:57:53,2021-06-22 23:59:57,,144,166
"1094396053,21Lai21,""RT @Gilang_Mahesa: Mulai tanggal 1 Juli 2021, RSHS melayani vaksinasi COVID19 utk umum dgn KTP se Indonesia, bukan hanya Kota Bandung atauâ€¦"",2021-06-22 23:57:48,2021-06-22 23:59:57,,506,1163"
575543458,shidqiniam,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:57:46,2021-06-22 23:59:57,,464,813
1169139607780376578,lemon_oliveoil,@switungie Ntahh blm. Vaksin,2021-06-22 23:57:45,2021-06-22 23:59:57,1177777466858885120,1621,552
"403995039,fathinianis_,""RT @drzul_albakri: Assalamualaikum. "

âœ… Ini gambar di Masjid Darul Hana, Kuching, Sarawak
"âœ… Selipar &amp; kasut dimasukkan dalam plastik &amp; peneâ€¦"",2021-06-22 23:57:41,2021-06-22 23:59:57,,1154,572"
"1394668121101795328,wongbejoo1,""RT @pangreksoo: https://t.co/0MWmSTRtZi"

"Upaya yg Pemerintah lakukan sdh luarbiasa, udah ngasih vaksin, bansos, sembako, trus ada alat baruâ€¦"",2021-06-22 23:57:37,2021-06-22 23:59:57,,265,299"
"1228533090709979136,IniAkuuuuuu___,""@Askrlfess Aku udah baru 1 kali vaksin sinovac, habis vaksin rasanya laper+ngantuk"",2021-06-22 23:57:37,2021-06-22 23:59:57,1197225394866282496,144,215"
"1260777784642658304,RizkiAmanah18,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:57:36,2021-06-22 23:59:57,,7,513"
"875364561141891072,desespereil,""RT @Raesaka: Foo Fighters udah konser di Madison Square Garden dengan full penonton dan kita masih gini-gini aja berdebat tentang covid, vaâ€¦"",2021-06-22 23:57:34,2021-06-22 23:59:57,,4818,4560"
"4915378753,farshfx,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:57:32,2021-06-22 23:59:57,,64,227"
1406008884116873222,prawnie9,@PolrestabesSby @polisijatim1 Untuk vaksin nya apakah hanya kalangan polrestabes atau semua masyarakat boleh ikut min? Thank you,2021-06-22 23:57:30,2021-06-22 23:59:57,4188612492,0,0
"190535830,Strategi_Bisnis,""Saya vaksin 10 hari lalu dg AZ. Hanya ada efek samping amat ringan, hanya ngilu sebentar. "

"Apapun vaksinnya, ndakâ€¦ https://t.co/g15O6x1Gsw"",2021-06-22 23:57:19,2021-06-22 23:59:57,190535830,225750,727"
442096767,haziqrazak92,RT @amofficialmy: KJ salahkan SELangkah pasal sistem bodoh dia. SELangkah nafi siap nak saman lagi. Semalam KJ salahkan Kesatuan Eropah (EUâ€¦,2021-06-22 23:57:18,2021-06-22 23:59:57,,367,664
"930760653865811968,Antik92128209,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:57:17,2021-06-22 23:59:57,,222,919"
"1397034662367662082,haziqsly_,""RT @rafidah72: MAAF"

Saya menyusun sepuluh jari memohon maaf kepada semua golongan masyarakat.

"Pernah dulu saya berpendapat rakyat Malaysiâ€¦"",2021-06-22 23:57:16,2021-06-22 23:59:57,,44,170"
"1406547297677152259,diunggah,""Coba vaksin gratis surya 1 slop gitu, pasti ngabers 4.0 ngantri."",2021-06-22 23:57:10,2021-06-22 23:59:57,,37,111"
1163109929349025793,inthenameofpol2,@GOAL_ID Jangan samain sama di sini ya men temen. Di Inggris penanganan covidnya jauh lebih baik dar sini. Udah locâ€¦ https://t.co/gh89whUmYt,2021-06-22 23:57:06,2021-06-22 23:59:57,27197792,6,333
"826241800046206977,rohmahkr_07,""@yhendarsyah Hooh, om"
Skrg udah ada lagi varian baru
Smoga kita tetap dbrikan shat walaupun sudah vaksin
"Disiplin Prokes tetap wajib"",2021-06-22 23:57:06,2021-06-22 23:59:57,267195658,1549,961"
702310862,yoandwiii,hype antrian vaksin ini berasa nonton konser ðŸ¥²ðŸ¥²ðŸ¥²,2021-06-22 23:57:06,2021-06-22 23:59:57,,365,272
"975389335775199232,thewindNcloud,""Para perempuan penting dalam tangani pandemi. Peremouan memimpin kampanye global kesetaraan akses terhadap vaksin,â€¦ https://t.co/pikk4Rgnbz"",2021-06-22 23:57:05,2021-06-22 23:59:57,,16777,13428"
1207250583507193857,shbywani,RT @cut3things_: Cantiknya cardigan ni boleh pakai pergi vaksin! 2 helai RM50 je ðŸ˜˜ https://t.co/O2cO8VjJ0B,2021-06-22 23:57:02,2021-06-22 23:59:57,,380,122
"1367302344409411586,MairatSoprin,""RT @JKJAVMY: Petugas kesihatan Unit Bergerak Vaksinasi telah menaiki bot dari rumah ke rumah di Kg Bahagia, Kuala Krai, Kelantan untuk membâ€¦"",2021-06-22 23:57:01,2021-06-22 23:59:57,,10,21"
703866022701338624,hyunjinsaur,deg deg an banget vaksin ya allah,2021-06-22 23:56:55,2021-06-22 23:59:57,,3608,2659
175024868,sinitemenin,@joymonsuta Lagi gelut itu vaksin sama imun lu wkek,2021-06-22 23:56:54,2021-06-22 23:59:57,839417948,582,620
"23945213,UNinIndonesia,""Vaksin adalah harapan kita untuk melawan #COVID19. Saat ini ada empat jenis yang digunakan di seluruh dunia."

"Berikâ€¦ https://t.co/HpoFxMkALr"",2021-06-22 23:56:51,2021-06-22 23:59:57,,22045,311"
"992654601894572032,nunbbyu,""RT @mbohrauruss: @Christy_Kuri Cuman mau ngasih tau guys, serius walaupun kalian udh vaksin pleasee tetap patuhi prokes. Kantor ku hampir sâ€¦"",2021-06-22 23:56:51,2021-06-22 23:59:57,,588,791"
"68705328,fidzma,""RT @Raesaka: Foo Fighters udah konser di Madison Square Garden dengan full penonton dan kita masih gini-gini aja berdebat tentang covid, vaâ€¦"",2021-06-22 23:56:50,2021-06-22 23:59:57,,10257,9117"
"991521534610030592,NurHusnaHjAzhar,""RT @amofficialmy: Aku tak faham ialah bila pergi pusat vaksin, kenapa perlu isi borang lagi sekali. Soalan dan consent tu sama je dalam appâ€¦"",2021-06-22 23:56:47,2021-06-22 23:59:57,,79,86"
"436750531,lalayiana,""RT @NaufalAntezem: Menyampah tahu tak dapat SMS acah-acah nak ingatkan aku buat apa untuk hadir vaksinasi, datang vaksinasi segala bagai seâ€¦"",2021-06-22 23:56:43,2021-06-22 23:59:57,,598,687"
"703866022701338624,hyunjinsaur,""@mirosaurus19 iyaaaa, rum udah vaksin?"",2021-06-22 23:56:38,2021-06-22 23:59:57,1206822143003987968,3608,2659"
"1516118179,raihansyhrh,""RT @rafidah72: MAAF"

Saya menyusun sepuluh jari memohon maaf kepada semua golongan masyarakat.

"Pernah dulu saya berpendapat rakyat Malaysiâ€¦"",2021-06-22 23:56:31,2021-06-22 23:59:57,,376,218"
"36218960,Syaiffrie,""At one point, tak dapat vaksin pun takpe lah. Dah memang takkan dapat nyer. Kalau ada serangan zombie, at least akuâ€¦ https://t.co/v193uf6oib"",2021-06-22 23:56:27,2021-06-22 23:59:57,,618,1583"
"540314233,aingmaungharghh,""RT @Rinto_114: Kawan2, klo ada nakes yg tanya2 soal riwayat kesehatan dan gaya hidup sebelum divaksin, tolong jawab dgn serius dan jujur.â€¦"",2021-06-22 23:56:26,2021-06-22 23:59:57,,105,209"
1125281076,QaqaSyafeyqa,@EzzahSyahirah Semoga dipermudahkan urusan vaksin kesayangan hamba ni.,2021-06-22 23:56:25,2021-06-22 23:59:57,211594979,413,294
274018439,Na_Soekardi,@Askrlfess Baru vaksin pertama pakai astrazeneca so far aman tuh,2021-06-22 23:56:24,2021-06-22 23:59:57,1197225394866282496,185,195
"87144178,rsprdpt,H+6 pasca vaksin AZ masih ngerasa sedikit demam &amp; pegel-pegel,2021-06-22 23:56:23,2021-06-22 23:59:57,,659,334"
2652868350,wellnuel,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:56:22,2021-06-22 23:59:57,,29,72
"3244189100,sekenekaun,""@heliodious @youngonetutri @ezash Ehh, tapi kok rekan kerja ada yg hipertensi dan pakde budhe-ku yang hipertensi daâ€¦ https://t.co/ZFsNQbxF8Q"",2021-06-22 23:56:21,2021-06-22 23:59:57,232203518,44,168"
982405772,thinkerbeeel,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:56:16,2021-06-22 23:59:57,,243,137
"2377644162,OrangKoslet,""@dr_koko28 @LintankJr Indonesia juga sdh bisa. Vaksin NUSANTARA hanya saja tak kunjung di pakai. "
"Ada apa ???"",2021-06-22 23:56:13,2021-06-22 23:59:57,1052703629528854530,10973,3118"
181156564,AyiJuf,RT @dlhk_aceh: Ayoo Vaksin Covid-19 https://t.co/7HNau4xxl9,2021-06-22 23:56:12,2021-06-22 23:59:57,,2701,818
"421121379,apoy_bilang,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:56:11,2021-06-22 23:59:57,,468,319"
"253003508,MelWerty,""RT @infojakarta: Mengenai Covid. "
Percaya atau tidak kepada covid dan vaksin. Keep it to yourself. 
"Jangan sampai kejadian seperti ini. httâ€¦"",2021-06-22 23:56:07,2021-06-22 23:59:57,,461,293"
"189093555,ani_kautsar,""RT @sdenta: Berikut adalah tips menjalani vaksinasi dari saya, yg jelas gak perlu konsumsi suplemen khususðŸ˜Š"
"1. Tidur cukup malam sebelumnyaâ€¦"",2021-06-22 23:56:05,2021-06-22 23:59:57,,213,1640"
"55166913,hannaaadulset,""Yaa Allah aku semalem habis isya langsung bobo ga kuat ngantuk bgtt habis vaksin,  pas aku lagi gini BERANI2NYA GANâ€¦ https://t.co/rBCLKunEE4"",2021-06-22 23:56:01,2021-06-22 23:59:57,,1206,784"
"1407485476043329538,OdleenC,""RT @tvstvmy: Pengawa Meri Vaksin COVID-19 Ngelui 6 Juta Dos https://t.co/uXpK6UH4Tb"

"#COVID19"",2021-06-22 23:56:01,2021-06-22 23:59:57,,2,8"
"1350989905883705350,bauohmnon,""Hari ini vaksin jam 1 , pagi nya tetep ngantor wow"",2021-06-22 23:55:54,2021-06-22 23:59:57,,67,134"
"1343568112898043904,BinmasUlu2,""DALAM RANGKA "
HUT BHAYANGKARA KE-75

Mari mendukung Program Pemerintah
1 Juta Vaksin Seluruh Indonesia
.
"JAGOAN PALâ€¦ https://t.co/zoFhgDgo0g"",2021-06-22 23:55:51,2021-06-22 23:59:57,,57,99"
"1406008884116873222,prawnie9,""@rizkiafta Hi kak, kmrn vaksin dimana yah kalo boleh tau? Thank you in advance"",2021-06-22 23:55:48,2021-06-22 23:59:57,71166983,0,0"
891071468,_Aditwisnu_D,Alhamdulilah kelar vaksin pertamaðŸ”¥ stadion rame uyðŸ˜… https://t.co/TP7ZkO7TE9,2021-06-22 23:55:47,2021-06-22 23:59:57,,140,428
"2678936239,kfirdaus97,""RT @marinizhafirah: Abah saya dijadualkan mngmbil vaksin harini 21/6/21@1430 di Dewan SBJ, Tumpat. Tetapi, apabila suami dan ayah saya sampâ€¦"",2021-06-22 23:55:44,2021-06-22 23:59:57,,455,316"
"3269017861,Jonspp1,""RT @P3nj3l4j4h_id: Duterte ðŸ¥³"

Selain suntik babi juga akan dimasukan k penjara bagi yang menolak vaksin.

"Pak @jokowi mau niru tetangga ga?â€¦"",2021-06-22 23:55:44,2021-06-22 23:59:57,,38,291"
"921110918,yesnatul,""RT @rafidah72: MAAF"

Saya menyusun sepuluh jari memohon maaf kepada semua golongan masyarakat.

"Pernah dulu saya berpendapat rakyat Malaysiâ€¦"",2021-06-22 23:55:42,2021-06-22 23:59:57,,196,1738"
"1100383909773070336,tembangjiwa,""pengen jualan vaksin covidiot. kayaknya untung gede, trus kalo ada efek samping macam lumpuh, kejang bahkan mampusâ€¦ https://t.co/NoJqYJv1ql"",2021-06-22 23:55:41,2021-06-22 23:59:57,,1183,975"
18390242,emaneous,RT @amofficialmy: KJ salahkan SELangkah pasal sistem bodoh dia. SELangkah nafi siap nak saman lagi. Semalam KJ salahkan Kesatuan Eropah (EUâ€¦,2021-06-22 23:55:41,2021-06-22 23:59:57,,3213,1408
"1041950875873206272,sarangggooo,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:55:39,2021-06-22 23:59:57,,32,200"
"14302223,TulangBawang,""Percepatan Vaksin Covid-19, Polda Lampung Kerjasama dengan Pihak Ketiga https://t.co/9czTKvVxso https://t.co/7h3hPyCnN7"",2021-06-22 23:55:33,2021-06-22 23:59:57,,622,59"
"4183417515,yayukirra17,""RT @helmihelmi: INFO VAKSIN JOGJA."
"Sharing is caring ðŸ™ðŸ» https://t.co/ErTzrxLQxu"",2021-06-22 23:55:26,2021-06-22 23:59:57,,131,159"
1072379645595574272,HannaniIcha,RT @hrdbacot: bener juga! yuk mari kita vaksin~ https://t.co/OqrdHDoJ9P,2021-06-22 23:55:23,2021-06-22 23:59:57,,32,86
714447403,yanuarandiw,RT @kompascom: Presiden Filipina Rodrigo Duterte mengancam warganya yang tak mau disuntik vaksin Covid-19 akan diberi vaksin babi. https://â€¦,2021-06-22 23:55:21,2021-06-22 23:59:57,,274,227
195221880,Ambros32,Bandung yo vaksin yoo https://t.co/hRYOrBkFOP,2021-06-22 23:55:18,2021-06-22 23:59:57,,526,197
"63036025,tynoes,""RT @__Sridiana_3va: @ibram_este Prokes mencegah virus masuk"

Vaksin membantu tubuh lawan virus yg masuk

"Jelas lebih bagus mencegah"",2021-06-22 23:55:14,2021-06-22 23:59:57,,33,283"
"1333370043233517570,melancolisboi,""@idkwayemhir Jangan takut, kudu berani"
"Klo mindset takut trus tubuh lemah ntu vaksin malah nyerang balik"",2021-06-22 23:55:14,2021-06-22 23:59:57,1286252340803076096,1191,896"
1167572562185875456,farhansyarifh28,Efek dari vaksin hari senin sampe sekarang masih berasa loh di gua ðŸ™‚,2021-06-22 23:55:04,2021-06-22 23:59:57,,639,992
1640451974,comenkd3di,@detikcom Apa kata bacot lo aja WHO....kemarin lo bilang koronce bahaya skrg ada lg...mungkin udh dpt fee buat jualan vaksin,2021-06-22 23:54:56,2021-06-22 23:59:57,69183155,7,26
4486180638,chanbaekdoangni,bismillah mau vaksin:)),2021-06-22 23:54:44,2021-06-22 23:59:57,,999,976
"136888334,uteaptaro,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:54:33,2021-06-22 23:59:57,,99,462"
"1343568112898043904,BinmasUlu2,""DALAM RANGKA "
HUT BHAYANGKARA KE-75

Mari mendukung Program Pemerintah
1 Juta Vaksin Seluruh Indonesia
.
"JAGOAN PALâ€¦ https://t.co/QWJqjaIqlc"",2021-06-22 23:54:32,2021-06-22 23:59:57,,57,99"
"1313260042242596864,meongpundung,""Mau nanya dah, disini yang udah vaksin cvd siapa?"",2021-06-22 23:54:29,2021-06-22 23:59:57,,1264,1280"
"82968954,marinaristan,""RT @HannZiq: Esok lusa bila keadaan dh tenang, bila ada yg cadang KJ jadi PM, kita ingatlah caca marba vaksin bawah kelolaan dia. Bukan apaâ€¦"",2021-06-22 23:54:25,2021-06-22 23:59:57,,860,872"
"277363602,Bibiyakult,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:54:23,2021-06-22 23:59:57,,138,219"
"2741645088,johnjaem,""RT @sdenta: Kalo belum betul-betul tau, wajar jadinya takut dan ragu. Termasuk soal vaksin covid19. Berikut paparan singkat saya tentang vaâ€¦"",2021-06-22 23:54:20,2021-06-22 23:59:57,,152,213"
"723603270,nazmihalili,""RT @fakhrifadzli: Pihak berkuasa Palestin semalam menerima 1juta dos vaksin Pfizer dari Israel untuk rakyat Palestin. "

"Tapi terbongkar ygâ€¦"",2021-06-22 23:54:16,2021-06-22 23:59:57,,46,394"
1030025737577803776,KavindraOemar,RT @pikiran_rakyat: Studi: Vaksin AstraZeneca Efektif Mencegah Varian India: Delta dan Kappa https://t.co/bPaYNzRCFc,2021-06-22 23:54:14,2021-06-22 23:59:57,,4003,3756
143327539,uliulily,Pa rt nawarin vaksin ðŸ™‚ðŸ™ƒ,2021-06-22 23:54:08,2021-06-22 23:59:57,,245,830
3237527941,IeraRore,RT @cut3things_: Cantiknya cardigan ni boleh pakai pergi vaksin! 2 helai RM50 je ðŸ˜˜ https://t.co/O2cO8VjJ0B,2021-06-22 23:54:07,2021-06-22 23:59:57,,267,473
